number,order,Sample ID,Assigned ID,Date,Year,Month,Monthies,Year.Month,Location,Region,Count,Identifier,mysid?,"If not, what?",Category,length,species ,gender,gravid?,comments,removed for reference,sample comments
10093,8135,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1047,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10094,8136,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1048,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10095,8137,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1049,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10096,8138,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1050,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10097,8139,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1051,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10098,8140,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1052,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10099,8141,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1053,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10100,8142,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1054,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10101,8143,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1055,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10102,8144,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1056,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10103,8145,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1057,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10104,8146,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1058,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10105,8147,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1059,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10106,8148,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1060,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10107,8149,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1061,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10108,8150,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1062,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10109,8151,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1063,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10110,8152,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1064,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10111,8153,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1065,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10112,8154,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1066,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10113,8155,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1067,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10114,8156,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1068,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10115,8157,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1069,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10116,8158,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1070,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10117,8159,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1071,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10118,8160,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1072,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10119,8161,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1073,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10120,8162,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1074,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10121,8163,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1075,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10122,8164,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1076,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10123,8165,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1077,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10124,8166,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1078,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10125,8167,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1079,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10126,8168,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1080,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10127,8169,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1081,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10128,8170,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1082,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10129,8171,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1083,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10130,8172,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1084,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10131,8173,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1085,LA,YES,,mysid,3,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10132,8174,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1086,LA,YES,,mysid,3,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10133,8175,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1087,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10134,8176,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1088,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10135,8177,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1089,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10136,8178,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1090,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10137,8179,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1091,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10138,8180,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1092,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10139,8181,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1093,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10140,8182,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1094,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10141,8183,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1095,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10142,8184,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1096,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10143,8185,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1097,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10144,8186,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1098,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10145,8187,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1099,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10146,8188,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1100,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10147,8189,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1101,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10148,8190,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1102,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10149,8191,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1103,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10150,8192,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1104,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10151,8193,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1105,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10152,8194,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1106,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10153,8195,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1107,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10154,8196,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1108,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10155,8197,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1109,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10156,8198,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1110,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10157,8199,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1111,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10158,8200,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1112,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10159,8201,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1113,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10160,8202,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1114,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10161,8203,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1115,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10162,8204,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1116,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10163,8205,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1117,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10164,8206,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1118,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10165,8207,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1119,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10166,8208,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1120,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10167,8209,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1121,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10168,8210,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1122,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10169,8211,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1123,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10170,8212,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1124,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10171,8213,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1125,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10172,8214,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1126,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10173,8215,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1127,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10174,8216,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1128,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10175,8217,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1129,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10176,8218,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1130,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10177,8219,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1131,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10178,8220,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1132,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10179,8221,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1133,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10180,8222,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1134,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10181,8223,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1135,LA,YES,,mysid,3,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10182,8224,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1136,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10183,8225,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1137,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10184,8226,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1138,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10185,8227,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1139,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10186,8228,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1140,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10187,8229,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1141,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10188,8230,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1142,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10189,8231,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1143,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10190,8232,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1144,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10191,8233,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1145,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10192,8234,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1146,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10193,8235,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1147,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10194,8236,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1148,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10195,8237,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1149,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10196,8238,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1150,LA,YES,,mysid,10,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10197,8239,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1151,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10198,8240,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1152,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10199,8241,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1153,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10200,8242,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1154,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10201,8243,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1155,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10202,8244,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1156,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10203,8245,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1157,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10204,8246,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1158,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10205,8247,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1159,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10206,8248,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1160,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10207,8249,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1161,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10208,8250,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1162,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10209,8251,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1163,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10210,8252,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1164,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10211,8253,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1165,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10212,8254,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1166,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10213,8255,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1167,LA,YES,,mysid,8,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10214,8256,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1168,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10215,8257,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1169,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10216,8258,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1170,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10217,8259,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1171,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10218,8260,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1172,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10219,8261,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1173,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10220,8262,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1174,LA,YES,,mysid,6,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10221,8263,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1175,LA,YES,,mysid,3,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10222,8264,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1176,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10223,8265,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1177,LA,YES,,mysid,5,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10224,8266,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1178,LA,YES,,mysid,4,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10225,8267,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1179,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10226,8268,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1180,LA,YES,,mysid,3,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10227,8269,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1181,LA,NO,LARVAL BIVALVE,other,NA,,,0,baby clam!,yes,"re-started 10/30/2020, hiatus due to quarantine"
10228,8270,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1182,LA,YES,,mysid,4,NR,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10229,8271,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1183,LA,YES,,mysid,9,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
10230,8272,20191014-4,20191014-4,20191014,2019,10,Oct,2019_10,BULLMAN BEACH,Strait,1184,LA,YES,,mysid,7,HS,J,0,,,"re-started 10/30/2020, hiatus due to quarantine"
